date,stream,site_group,gage_agency,gage_number,statistic,value
2024-08-12,feather river,upper feather lfc,CDEC,FRA,min,15.2
2024-08-13,feather river,upper feather lfc,CDEC,FRA,mean,17.245833333333334
2024-08-13,feather river,upper feather lfc,CDEC,FRA,max,18.7
2024-08-13,feather river,upper feather lfc,CDEC,FRA,min,15.8
2024-08-14,feather river,upper feather lfc,CDEC,FRA,mean,17.583333333333332
2024-08-14,feather river,upper feather lfc,CDEC,FRA,max,19.1
2024-08-14,feather river,upper feather lfc,CDEC,FRA,min,16.3
2024-08-15,feather river,upper feather lfc,CDEC,FRA,mean,18
2024-08-15,feather river,upper feather lfc,CDEC,FRA,max,19.4
2024-08-15,feather river,upper feather lfc,CDEC,FRA,min,16.7
2024-08-16,feather river,upper feather lfc,CDEC,FRA,mean,15.675
2024-08-16,feather river,upper feather lfc,CDEC,FRA,max,17.7
2024-08-16,feather river,upper feather lfc,CDEC,FRA,min,14.4
2024-08-17,feather river,upper feather lfc,CDEC,FRA,mean,15.379166666666666
2024-08-17,feather river,upper feather lfc,CDEC,FRA,max,16.9
2024-08-17,feather river,upper feather lfc,CDEC,FRA,min,13.9
2024-08-18,feather river,upper feather lfc,CDEC,FRA,mean,15.266666666666666
2024-08-18,feather river,upper feather lfc,CDEC,FRA,max,16.6
2024-08-18,feather river,upper feather lfc,CDEC,FRA,min,14.1
2024-08-19,feather river,upper feather lfc,CDEC,FRA,mean,15.183333333333334
2024-08-19,feather river,upper feather lfc,CDEC,FRA,max,16.6
2024-08-19,feather river,upper feather lfc,CDEC,FRA,min,14
2024-08-20,feather river,upper feather lfc,CDEC,FRA,mean,15.245833333333334
2024-08-20,feather river,upper feather lfc,CDEC,FRA,max,16.8
2024-08-20,feather river,upper feather lfc,CDEC,FRA,min,13.8
2024-08-21,feather river,upper feather lfc,CDEC,FRA,mean,15.9875
2024-08-21,feather river,upper feather lfc,CDEC,FRA,max,17.4
2024-08-21,feather river,upper feather lfc,CDEC,FRA,min,14.8
2024-08-22,feather river,upper feather lfc,CDEC,FRA,mean,15.958333333333334
2024-08-22,feather river,upper feather lfc,CDEC,FRA,max,17.3
2024-08-22,feather river,upper feather lfc,CDEC,FRA,min,14.6
2024-08-23,feather river,upper feather lfc,CDEC,FRA,mean,15.45
2024-08-23,feather river,upper feather lfc,CDEC,FRA,max,15.9
2024-08-23,feather river,upper feather lfc,CDEC,FRA,min,14.8
2024-08-24,feather river,upper feather lfc,CDEC,FRA,mean,15.645833333333334
2024-08-24,feather river,upper feather lfc,CDEC,FRA,max,17
2024-08-24,feather river,upper feather lfc,CDEC,FRA,min,14.6
2024-08-25,feather river,upper feather lfc,CDEC,FRA,mean,16.404166666666665
2024-08-25,feather river,upper feather lfc,CDEC,FRA,max,18.1
2024-08-25,feather river,upper feather lfc,CDEC,FRA,min,14.7
2024-08-26,feather river,upper feather lfc,CDEC,FRA,mean,17.083333333333332
2024-08-26,feather river,upper feather lfc,CDEC,FRA,max,18.4
2024-08-26,feather river,upper feather lfc,CDEC,FRA,min,15.7
2024-08-27,feather river,upper feather lfc,CDEC,FRA,mean,17.658333333333335
2024-08-27,feather river,upper feather lfc,CDEC,FRA,max,19.2
2024-08-27,feather river,upper feather lfc,CDEC,FRA,min,16.2
2024-08-28,feather river,upper feather lfc,CDEC,FRA,mean,17.833333333333332
2024-08-28,feather river,upper feather lfc,CDEC,FRA,max,19.2
2024-08-28,feather river,upper feather lfc,CDEC,FRA,min,16.6
2024-08-29,feather river,upper feather lfc,CDEC,FRA,mean,17.80909090909091
2024-08-29,feather river,upper feather lfc,CDEC,FRA,max,19.2
2024-08-29,feather river,upper feather lfc,CDEC,FRA,min,16.5
2024-08-30,feather river,upper feather lfc,CDEC,FRA,mean,15.85
2024-08-30,feather river,upper feather lfc,CDEC,FRA,max,17.9
2024-08-30,feather river,upper feather lfc,CDEC,FRA,min,14
2024-08-31,feather river,upper feather lfc,CDEC,FRA,mean,13.783333333333333
2024-08-31,feather river,upper feather lfc,CDEC,FRA,max,15.2
2024-08-31,feather river,upper feather lfc,CDEC,FRA,min,12.4
2024-09-01,feather river,upper feather lfc,CDEC,FRA,mean,13.520833333333334
2024-09-01,feather river,upper feather lfc,CDEC,FRA,max,14.9
2024-09-01,feather river,upper feather lfc,CDEC,FRA,min,12.2
2024-09-02,feather river,upper feather lfc,CDEC,FRA,mean,13.504166666666666
2024-09-02,feather river,upper feather lfc,CDEC,FRA,max,14.9
2024-09-02,feather river,upper feather lfc,CDEC,FRA,min,12.2
2024-09-03,feather river,upper feather lfc,CDEC,FRA,mean,13.525
2024-09-03,feather river,upper feather lfc,CDEC,FRA,max,15
2024-09-03,feather river,upper feather lfc,CDEC,FRA,min,12
2024-09-04,feather river,upper feather lfc,CDEC,FRA,mean,14.258333333333333
2024-09-04,feather river,upper feather lfc,CDEC,FRA,max,15.6
2024-09-04,feather river,upper feather lfc,CDEC,FRA,min,12.8
2024-09-05,feather river,upper feather lfc,CDEC,FRA,mean,15.004166666666666
2024-09-05,feather river,upper feather lfc,CDEC,FRA,max,16.1
2024-09-05,feather river,upper feather lfc,CDEC,FRA,min,13.7
2024-09-06,feather river,upper feather lfc,CDEC,FRA,mean,15.254166666666666
2024-09-06,feather river,upper feather lfc,CDEC,FRA,max,16.4
2024-09-06,feather river,upper feather lfc,CDEC,FRA,min,13.9
2024-09-07,feather river,upper feather lfc,CDEC,FRA,mean,15.654166666666667
2024-09-07,feather river,upper feather lfc,CDEC,FRA,max,16.8
2024-09-07,feather river,upper feather lfc,CDEC,FRA,min,14.4
2024-09-08,feather river,upper feather lfc,CDEC,FRA,mean,15.6375
2024-09-08,feather river,upper feather lfc,CDEC,FRA,max,16.7
2024-09-08,feather river,upper feather lfc,CDEC,FRA,min,14.4
2024-09-09,feather river,upper feather lfc,CDEC,FRA,mean,15.7125
2024-09-09,feather river,upper feather lfc,CDEC,FRA,max,16.7
2024-09-09,feather river,upper feather lfc,CDEC,FRA,min,14.5
2024-09-10,feather river,upper feather lfc,CDEC,FRA,mean,16.166666666666668
2024-09-10,feather river,upper feather lfc,CDEC,FRA,max,17.3
2024-09-10,feather river,upper feather lfc,CDEC,FRA,min,14.9
2024-09-11,feather river,upper feather lfc,CDEC,FRA,mean,15.1375
2024-09-11,feather river,upper feather lfc,CDEC,FRA,max,16
2024-09-11,feather river,upper feather lfc,CDEC,FRA,min,13.9
2024-09-12,feather river,upper feather lfc,CDEC,FRA,mean,15.004166666666666
2024-09-12,feather river,upper feather lfc,CDEC,FRA,max,16.1
2024-09-12,feather river,upper feather lfc,CDEC,FRA,min,13.7
2024-09-13,feather river,upper feather lfc,CDEC,FRA,mean,15.3375
2024-09-13,feather river,upper feather lfc,CDEC,FRA,max,16.3
2024-09-13,feather river,upper feather lfc,CDEC,FRA,min,14.2
2024-09-14,feather river,upper feather lfc,CDEC,FRA,mean,15.508333333333333
2024-09-14,feather river,upper feather lfc,CDEC,FRA,max,16.7
2024-09-14,feather river,upper feather lfc,CDEC,FRA,min,14.2
2024-09-15,feather river,upper feather lfc,CDEC,FRA,mean,14.375
2024-09-15,feather river,upper feather lfc,CDEC,FRA,max,15.4
2024-09-15,feather river,upper feather lfc,CDEC,FRA,min,13.4
2024-09-16,feather river,upper feather lfc,CDEC,FRA,mean,13.8375
2024-09-16,feather river,upper feather lfc,CDEC,FRA,max,14.3
2024-09-16,feather river,upper feather lfc,CDEC,FRA,min,13
2024-09-17,feather river,upper feather lfc,CDEC,FRA,mean,14.6
2024-09-17,feather river,upper feather lfc,CDEC,FRA,max,15.5
2024-09-17,feather river,upper feather lfc,CDEC,FRA,min,13.6
2024-09-18,feather river,upper feather lfc,CDEC,FRA,mean,14.666666666666666
2024-09-18,feather river,upper feather lfc,CDEC,FRA,max,15.4
2024-09-18,feather river,upper feather lfc,CDEC,FRA,min,13.5
2024-09-19,feather river,upper feather lfc,CDEC,FRA,mean,14.854166666666666
2024-09-19,feather river,upper feather lfc,CDEC,FRA,max,15.8
2024-09-19,feather river,upper feather lfc,CDEC,FRA,min,13.7
2024-09-20,feather river,upper feather lfc,CDEC,FRA,mean,14.325
2024-09-20,feather river,upper feather lfc,CDEC,FRA,max,15.1
2024-09-20,feather river,upper feather lfc,CDEC,FRA,min,13.2
2024-09-21,feather river,upper feather lfc,CDEC,FRA,mean,14.354166666666666
2024-09-21,feather river,upper feather lfc,CDEC,FRA,max,15.3
2024-09-21,feather river,upper feather lfc,CDEC,FRA,min,13.2
2024-09-22,feather river,upper feather lfc,CDEC,FRA,mean,14.454166666666667
2024-09-22,feather river,upper feather lfc,CDEC,FRA,max,15.3
2024-09-22,feather river,upper feather lfc,CDEC,FRA,min,13.3
2024-09-23,feather river,upper feather lfc,CDEC,FRA,mean,14.5125
2024-09-23,feather river,upper feather lfc,CDEC,FRA,max,15.5
2024-09-23,feather river,upper feather lfc,CDEC,FRA,min,13.4
2024-09-24,feather river,upper feather lfc,CDEC,FRA,mean,14.558333333333334
2024-09-24,feather river,upper feather lfc,CDEC,FRA,max,15.7
2024-09-24,feather river,upper feather lfc,CDEC,FRA,min,13.3
2024-09-25,feather river,upper feather lfc,CDEC,FRA,mean,14.916666666666668
2024-09-25,feather river,upper feather lfc,CDEC,FRA,max,16.1
2024-09-25,feather river,upper feather lfc,CDEC,FRA,min,13.7
2024-09-26,feather river,upper feather lfc,CDEC,FRA,mean,14.875
2024-09-26,feather river,upper feather lfc,CDEC,FRA,max,15.9
2024-09-26,feather river,upper feather lfc,CDEC,FRA,min,13.6
2024-09-27,feather river,upper feather lfc,CDEC,FRA,mean,14.579166666666667
2024-09-27,feather river,upper feather lfc,CDEC,FRA,max,15.4
2024-09-27,feather river,upper feather lfc,CDEC,FRA,min,13.7
2024-09-28,feather river,upper feather lfc,CDEC,FRA,mean,14.0625
2024-09-28,feather river,upper feather lfc,CDEC,FRA,max,15.1
2024-09-28,feather river,upper feather lfc,CDEC,FRA,min,12.9
2024-09-29,feather river,upper feather lfc,CDEC,FRA,mean,14.0625
2024-09-29,feather river,upper feather lfc,CDEC,FRA,max,15
2024-09-29,feather river,upper feather lfc,CDEC,FRA,min,13.1
2024-09-30,feather river,upper feather lfc,CDEC,FRA,mean,14.058333333333334
2024-09-30,feather river,upper feather lfc,CDEC,FRA,max,15
2024-09-30,feather river,upper feather lfc,CDEC,FRA,min,12.9
2024-10-01,feather river,upper feather lfc,CDEC,FRA,mean,14.475
2024-10-01,feather river,upper feather lfc,CDEC,FRA,max,15.6
2024-10-01,feather river,upper feather lfc,CDEC,FRA,min,13.3
2024-10-02,feather river,upper feather lfc,CDEC,FRA,mean,15.133333333333333
2024-10-02,feather river,upper feather lfc,CDEC,FRA,max,16.3
2024-10-02,feather river,upper feather lfc,CDEC,FRA,min,14
2024-10-03,feather river,upper feather lfc,CDEC,FRA,mean,14.954166666666667
2024-10-03,feather river,upper feather lfc,CDEC,FRA,max,16.1
2024-10-03,feather river,upper feather lfc,CDEC,FRA,min,13.8
2024-10-04,feather river,upper feather lfc,CDEC,FRA,mean,13.783333333333333
2024-10-04,feather river,upper feather lfc,CDEC,FRA,max,14.6
2024-10-04,feather river,upper feather lfc,CDEC,FRA,min,12.9
2024-10-05,feather river,upper feather lfc,CDEC,FRA,mean,13.3625
2024-10-05,feather river,upper feather lfc,CDEC,FRA,max,14.4
2024-10-05,feather river,upper feather lfc,CDEC,FRA,min,12.2
2024-10-06,feather river,upper feather lfc,CDEC,FRA,mean,13.108333333333333
2024-10-06,feather river,upper feather lfc,CDEC,FRA,max,13.9
2024-10-06,feather river,upper feather lfc,CDEC,FRA,min,12.1
2024-10-07,feather river,upper feather lfc,CDEC,FRA,mean,13.15
2024-10-07,feather river,upper feather lfc,CDEC,FRA,max,14.1
2024-10-07,feather river,upper feather lfc,CDEC,FRA,min,12.2
2024-10-08,feather river,upper feather lfc,CDEC,FRA,mean,13.395833333333334
2024-10-08,feather river,upper feather lfc,CDEC,FRA,max,14.5
2024-10-08,feather river,upper feather lfc,CDEC,FRA,min,12.2
2024-10-09,feather river,upper feather lfc,CDEC,FRA,mean,13.666666666666666
2024-10-09,feather river,upper feather lfc,CDEC,FRA,max,14.6
2024-10-09,feather river,upper feather lfc,CDEC,FRA,min,12.7
2024-10-10,feather river,upper feather lfc,CDEC,FRA,mean,13.716666666666667
2024-10-10,feather river,upper feather lfc,CDEC,FRA,max,14.7
2024-10-10,feather river,upper feather lfc,CDEC,FRA,min,12.7
2024-10-11,feather river,upper feather lfc,CDEC,FRA,mean,13.620833333333334
2024-10-11,feather river,upper feather lfc,CDEC,FRA,max,14.5
2024-10-11,feather river,upper feather lfc,CDEC,FRA,min,12.8
2024-10-12,feather river,upper feather lfc,CDEC,FRA,mean,12.308333333333334
2024-10-12,feather river,upper feather lfc,CDEC,FRA,max,12.9
2024-10-12,feather river,upper feather lfc,CDEC,FRA,min,11.8
2024-10-13,feather river,upper feather lfc,CDEC,FRA,mean,12.541666666666666
2024-10-13,feather river,upper feather lfc,CDEC,FRA,max,13.4
2024-10-13,feather river,upper feather lfc,CDEC,FRA,min,11.8
2024-10-14,feather river,upper feather lfc,CDEC,FRA,mean,12.604166666666666
2024-10-14,feather river,upper feather lfc,CDEC,FRA,max,13.6
2024-10-14,feather river,upper feather lfc,CDEC,FRA,min,11.6
2024-10-15,feather river,upper feather lfc,CDEC,FRA,mean,12.6
2024-10-15,feather river,upper feather lfc,CDEC,FRA,max,13.4
2024-10-15,feather river,upper feather lfc,CDEC,FRA,min,11.7
2024-10-16,feather river,upper feather lfc,CDEC,FRA,mean,12.533333333333333
2024-10-16,feather river,upper feather lfc,CDEC,FRA,max,13.3
2024-10-16,feather river,upper feather lfc,CDEC,FRA,min,11.8
2024-10-17,feather river,upper feather lfc,CDEC,FRA,mean,12.541666666666666
2024-10-17,feather river,upper feather lfc,CDEC,FRA,max,13.3
2024-10-17,feather river,upper feather lfc,CDEC,FRA,min,11.8
2024-10-18,feather river,upper feather lfc,CDEC,FRA,mean,12.204166666666667
2024-10-18,feather river,upper feather lfc,CDEC,FRA,max,13
2024-10-18,feather river,upper feather lfc,CDEC,FRA,min,11.3
2024-10-19,feather river,upper feather lfc,CDEC,FRA,mean,12.55
2024-10-19,feather river,upper feather lfc,CDEC,FRA,max,13.4
2024-10-19,feather river,upper feather lfc,CDEC,FRA,min,11.6
2024-10-20,feather river,upper feather lfc,CDEC,FRA,mean,12.966666666666667
2024-10-20,feather river,upper feather lfc,CDEC,FRA,max,13.8
2024-10-20,feather river,upper feather lfc,CDEC,FRA,min,12.1
2024-10-21,feather river,upper feather lfc,CDEC,FRA,mean,12.779166666666667
2024-10-21,feather river,upper feather lfc,CDEC,FRA,max,13.6
2024-10-21,feather river,upper feather lfc,CDEC,FRA,min,11.9
2024-10-22,feather river,upper feather lfc,CDEC,FRA,mean,12.720833333333333
2024-10-22,feather river,upper feather lfc,CDEC,FRA,max,13.7
2024-10-22,feather river,upper feather lfc,CDEC,FRA,min,11.7
2024-10-23,feather river,upper feather lfc,CDEC,FRA,mean,13.116666666666667
2024-10-23,feather river,upper feather lfc,CDEC,FRA,max,14.1
2024-10-23,feather river,upper feather lfc,CDEC,FRA,min,12.1
2024-10-24,feather river,upper feather lfc,CDEC,FRA,mean,12.995833333333334
2024-10-24,feather river,upper feather lfc,CDEC,FRA,max,13.9
2024-10-24,feather river,upper feather lfc,CDEC,FRA,min,12
2024-10-25,feather river,upper feather lfc,CDEC,FRA,mean,12.7
2024-10-25,feather river,upper feather lfc,CDEC,FRA,max,13.4
2024-10-25,feather river,upper feather lfc,CDEC,FRA,min,12.1
2024-10-26,feather river,upper feather lfc,CDEC,FRA,mean,12.525
2024-10-26,feather river,upper feather lfc,CDEC,FRA,max,13.3
2024-10-26,feather river,upper feather lfc,CDEC,FRA,min,11.6
2024-10-27,feather river,upper feather lfc,CDEC,FRA,mean,12.783333333333333
2024-10-27,feather river,upper feather lfc,CDEC,FRA,max,13.6
2024-10-27,feather river,upper feather lfc,CDEC,FRA,min,12
2024-10-28,feather river,upper feather lfc,CDEC,FRA,mean,12.383333333333333
2024-10-28,feather river,upper feather lfc,CDEC,FRA,max,13.1
2024-10-28,feather river,upper feather lfc,CDEC,FRA,min,11.7
2024-10-29,feather river,upper feather lfc,CDEC,FRA,mean,12.070833333333333
2024-10-29,feather river,upper feather lfc,CDEC,FRA,max,12.8
2024-10-29,feather river,upper feather lfc,CDEC,FRA,min,11.2
2024-10-30,feather river,upper feather lfc,CDEC,FRA,mean,12.045833333333334
2024-10-30,feather river,upper feather lfc,CDEC,FRA,max,12.7
2024-10-30,feather river,upper feather lfc,CDEC,FRA,min,11.3
2024-10-31,feather river,upper feather lfc,CDEC,FRA,mean,12.429166666666667
2024-10-31,feather river,upper feather lfc,CDEC,FRA,max,13.1
2024-10-31,feather river,upper feather lfc,CDEC,FRA,min,11.9
2024-11-01,feather river,upper feather lfc,CDEC,FRA,mean,12.0625
2024-11-01,feather river,upper feather lfc,CDEC,FRA,max,12.5
2024-11-01,feather river,upper feather lfc,CDEC,FRA,min,11.6
2024-11-02,feather river,upper feather lfc,CDEC,FRA,mean,12.95
2024-11-02,feather river,upper feather lfc,CDEC,FRA,max,13.6
2024-11-02,feather river,upper feather lfc,CDEC,FRA,min,12.5
2024-11-03,feather river,upper feather lfc,CDEC,FRA,mean,12.241666666666667
2024-11-03,feather river,upper feather lfc,CDEC,FRA,max,12.8
2024-11-03,feather river,upper feather lfc,CDEC,FRA,min,11.5
2024-11-04,feather river,upper feather lfc,CDEC,FRA,mean,12.316666666666666
2024-11-04,feather river,upper feather lfc,CDEC,FRA,max,13.1
2024-11-04,feather river,upper feather lfc,CDEC,FRA,min,11.4
2024-11-05,feather river,upper feather lfc,CDEC,FRA,mean,12.279166666666667
2024-11-05,feather river,upper feather lfc,CDEC,FRA,max,12.8
2024-11-05,feather river,upper feather lfc,CDEC,FRA,min,11.7
2024-11-06,feather river,upper feather lfc,CDEC,FRA,mean,12.141666666666666
2024-11-06,feather river,upper feather lfc,CDEC,FRA,max,12.8
2024-11-06,feather river,upper feather lfc,CDEC,FRA,min,11.4
2024-11-07,feather river,upper feather lfc,CDEC,FRA,mean,12.466666666666667
2024-11-07,feather river,upper feather lfc,CDEC,FRA,max,13.2
2024-11-07,feather river,upper feather lfc,CDEC,FRA,min,11.5
2024-11-08,feather river,upper feather lfc,CDEC,FRA,mean,12.9875
2024-11-08,feather river,upper feather lfc,CDEC,FRA,max,13.7
2024-11-08,feather river,upper feather lfc,CDEC,FRA,min,12.4
2024-11-09,feather river,upper feather lfc,CDEC,FRA,mean,12.025
2024-11-09,feather river,upper feather lfc,CDEC,FRA,max,12.6
2024-11-09,feather river,upper feather lfc,CDEC,FRA,min,11.2
2024-11-10,feather river,upper feather lfc,CDEC,FRA,mean,11.85
2024-11-10,feather river,upper feather lfc,CDEC,FRA,max,12.5
2024-11-10,feather river,upper feather lfc,CDEC,FRA,min,11.2
2024-11-11,feather river,upper feather lfc,CDEC,FRA,mean,11.504166666666666
2024-11-11,feather river,upper feather lfc,CDEC,FRA,max,11.9
2024-11-11,feather river,upper feather lfc,CDEC,FRA,min,11.2
2024-11-12,feather river,upper feather lfc,CDEC,FRA,mean,11.633333333333333
2024-11-12,feather river,upper feather lfc,CDEC,FRA,max,12.3
2024-11-12,feather river,upper feather lfc,CDEC,FRA,min,10.9
2024-11-13,feather river,upper feather lfc,CDEC,FRA,mean,11.595833333333333
2024-11-13,feather river,upper feather lfc,CDEC,FRA,max,11.8
2024-11-13,feather river,upper feather lfc,CDEC,FRA,min,11.3
2024-11-14,feather river,upper feather lfc,CDEC,FRA,mean,12.2875
2024-11-14,feather river,upper feather lfc,CDEC,FRA,max,12.9
2024-11-14,feather river,upper feather lfc,CDEC,FRA,min,11.7
2024-11-15,feather river,upper feather lfc,CDEC,FRA,mean,11.916666666666666
2024-11-15,feather river,upper feather lfc,CDEC,FRA,max,12.4
2024-11-15,feather river,upper feather lfc,CDEC,FRA,min,11.4
2024-11-16,feather river,upper feather lfc,CDEC,FRA,mean,11.508333333333333
2024-11-16,feather river,upper feather lfc,CDEC,FRA,max,12.1
2024-11-16,feather river,upper feather lfc,CDEC,FRA,min,10.8
2024-11-17,feather river,upper feather lfc,CDEC,FRA,mean,11.891666666666667
2024-11-17,feather river,upper feather lfc,CDEC,FRA,max,12.3
2024-11-17,feather river,upper feather lfc,CDEC,FRA,min,11.4
2024-11-18,feather river,upper feather lfc,CDEC,FRA,mean,12.15
2024-11-18,feather river,upper feather lfc,CDEC,FRA,max,12.8
2024-11-18,feather river,upper feather lfc,CDEC,FRA,min,11.6
2024-11-19,feather river,upper feather lfc,CDEC,FRA,mean,11.6375
2024-11-19,feather river,upper feather lfc,CDEC,FRA,max,11.8
2024-11-19,feather river,upper feather lfc,CDEC,FRA,min,11.3
2024-11-20,feather river,upper feather lfc,CDEC,FRA,mean,11.45
2024-11-20,feather river,upper feather lfc,CDEC,FRA,max,11.7
2024-11-20,feather river,upper feather lfc,CDEC,FRA,min,11.4
