date,stream,site_group,gage_agency,gage_number,statistic,value
2024-09-21,feather river,upper feather hfc,interpolated,interpolated,max,16.65010960004684
2024-09-21,feather river,upper feather hfc,interpolated,interpolated,min,14.507501083202612
2024-09-22,feather river,upper feather hfc,interpolated,interpolated,mean,14.161874243463062
2024-09-22,feather river,upper feather hfc,interpolated,interpolated,max,16.716592855327434
2024-09-22,feather river,upper feather hfc,interpolated,interpolated,min,14.50720998961826
2024-09-23,feather river,upper feather hfc,interpolated,interpolated,mean,14.092688012827571
2024-09-23,feather river,upper feather hfc,interpolated,interpolated,max,16.716368019373796
2024-09-23,feather river,upper feather hfc,interpolated,interpolated,min,14.361642789201184
2024-09-24,feather river,upper feather hfc,interpolated,interpolated,mean,14.126614877704387
2024-09-24,feather river,upper feather hfc,interpolated,interpolated,max,16.716143183420158
2024-09-24,feather river,upper feather hfc,interpolated,interpolated,min,14.433989749033195
2024-09-25,feather river,upper feather hfc,interpolated,interpolated,mean,14.298025869930937
2024-09-25,feather river,upper feather hfc,interpolated,interpolated,max,16.849334529934993
2024-09-25,feather river,upper feather hfc,interpolated,interpolated,min,14.651612815697927
2024-09-26,feather river,upper feather hfc,interpolated,interpolated,mean,14.056984480108278
2024-09-26,feather river,upper feather hfc,interpolated,interpolated,max,16.58227732904441
2024-09-26,feather river,upper feather hfc,interpolated,interpolated,min,14.43340756186449
2024-09-27,feather river,upper feather hfc,interpolated,interpolated,mean,13.747201026610746
2024-09-27,feather river,upper feather hfc,interpolated,interpolated,max,16.315220128153825
2024-09-27,feather river,upper feather hfc,interpolated,interpolated,min,14.069926201198328
2024-09-28,feather river,upper feather hfc,interpolated,interpolated,mean,13.84986995516243
2024-09-28,feather river,upper feather hfc,interpolated,interpolated,max,16.44841147466866
2024-09-28,feather river,upper feather hfc,interpolated,interpolated,min,14.142273161030339
2024-09-29,feather river,upper feather hfc,interpolated,interpolated,mean,13.608828565339767
2024-09-29,feather river,upper feather hfc,interpolated,interpolated,max,16.18135427377807
2024-09-29,feather river,upper feather hfc,interpolated,interpolated,min,13.9240679071969
2024-09-30,feather river,upper feather hfc,interpolated,interpolated,mean,13.608384398379146
2024-09-30,feather river,upper feather hfc,interpolated,interpolated,max,16.1144213465902
2024-09-30,feather river,upper feather hfc,interpolated,interpolated,min,13.99641486702891
2024-10-01,feather river,upper feather hfc,interpolated,interpolated,mean,13.745424358768265
2024-10-01,feather river,upper feather hfc,interpolated,interpolated,max,16.381028875573506
2024-10-01,feather river,upper feather hfc,interpolated,interpolated,min,13.996123773444559
2024-10-02,feather river,upper feather hfc,interpolated,interpolated,mean,13.916835350994814
2024-10-02,feather river,upper feather hfc,interpolated,interpolated,max,16.514220222088337
2024-10-02,feather river,upper feather hfc,interpolated,interpolated,min,14.213746840109291
2024-10-03,feather river,upper feather hfc,interpolated,interpolated,mean,13.985133247709065
2024-10-03,feather river,upper feather hfc,interpolated,interpolated,max,16.58070347736894
2024-10-03,feather river,upper feather hfc,interpolated,interpolated,min,14.286093799941302
2024-10-04,feather river,upper feather hfc,interpolated,interpolated,mean,13.6409787623741
2024-10-04,feather river,upper feather hfc,interpolated,interpolated,max,16.113522002775643
2024-10-04,feather river,upper feather hfc,interpolated,interpolated,min,14.067888546107863
2024-10-05,feather river,upper feather hfc,interpolated,interpolated,mean,13.743647690925783
2024-10-05,feather river,upper feather hfc,interpolated,interpolated,max,16.313421440524714
2024-10-05,feather river,upper feather hfc,interpolated,interpolated,min,14.067597452523511
2024-10-06,feather river,upper feather hfc,interpolated,interpolated,mean,13.949429714989769
2024-10-06,feather river,upper feather hfc,interpolated,interpolated,max,16.513320878273785
2024-10-06,feather river,upper feather hfc,interpolated,interpolated,min,14.285220519188247
2024-10-07,feather river,upper feather hfc,interpolated,interpolated,mean,13.948985548029148
2024-10-07,feather river,upper feather hfc,interpolated,interpolated,max,16.37967985985167
2024-10-07,feather river,upper feather hfc,interpolated,interpolated,min,14.430205532436617
2024-10-08,feather river,upper feather hfc,interpolated,interpolated,mean,13.914170349231092
2024-10-08,feather river,upper feather hfc,interpolated,interpolated,max,16.379455023898032
2024-10-08,feather river,upper feather hfc,interpolated,interpolated,min,14.357276385435902
2024-10-09,feather river,upper feather hfc,interpolated,interpolated,mean,13.432531736546391
2024-10-09,feather river,upper feather hfc,interpolated,interpolated,max,15.778857366836267
2024-10-09,feather river,upper feather hfc,interpolated,interpolated,min,13.993795024769742
2024-10-10,feather river,upper feather hfc,interpolated,interpolated,mean,13.432087569585772
2024-10-10,feather river,upper feather hfc,interpolated,interpolated,max,15.9120487133511
2024-10-10,feather river,upper feather hfc,interpolated,interpolated,min,13.848227824352666
2024-10-11,feather river,upper feather hfc,interpolated,interpolated,mean,13.087933084250805
2024-10-11,feather river,upper feather hfc,interpolated,interpolated,max,15.511575329992041
2024-10-11,feather river,upper feather hfc,interpolated,interpolated,min,13.557384517102866
2024-10-12,feather river,upper feather hfc,interpolated,interpolated,mean,12.64066550340354
2024-10-12,feather river,upper feather hfc,interpolated,interpolated,max,14.710853399227563
2024-10-12,feather river,upper feather hfc,interpolated,interpolated,min,13.484455370102154
2024-10-13,feather river,upper feather hfc,interpolated,interpolated,mean,13.05267371849213
2024-10-13,feather river,upper feather hfc,interpolated,interpolated,max,15.444417566850527
2024-10-13,feather river,upper feather hfc,interpolated,interpolated,min,13.556802329934161
2024-10-14,feather river,upper feather hfc,interpolated,interpolated,mean,13.120971615206379
2024-10-14,feather river,upper feather hfc,interpolated,interpolated,max,15.577608913365362
2024-10-14,feather river,upper feather hfc,interpolated,interpolated,min,13.55651123634981
2024-10-15,feather river,upper feather hfc,interpolated,interpolated,mean,13.189269511920628
2024-10-15,feather river,upper feather hfc,interpolated,interpolated,max,15.644092168645962
2024-10-15,feather river,upper feather hfc,interpolated,interpolated,min,13.62885819618182
2024-10-16,feather river,upper feather hfc,interpolated,interpolated,mean,13.326309472309743
2024-10-16,feather river,upper feather hfc,interpolated,interpolated,max,15.510451150223847
2024-10-16,feather river,upper feather hfc,interpolated,interpolated,min,14.064395423095638
2024-10-17,feather river,upper feather hfc,interpolated,interpolated,mean,12.638444668600437
2024-10-17,feather river,upper feather hfc,interpolated,interpolated,max,15.043269675630553
2024-10-17,feather river,upper feather hfc,interpolated,interpolated,min,13.119809635098584
2024-10-18,feather river,upper feather hfc,interpolated,interpolated,mean,11.194417164467568
2024-10-18,feather river,upper feather hfc,interpolated,interpolated,max,13.57546683252371
2024-10-18,feather river,upper feather hfc,interpolated,interpolated,min,11.666757473186996
2024-10-19,feather river,upper feather hfc,interpolated,interpolated,mean,11.159601965669513
2024-10-19,feather river,upper feather hfc,interpolated,interpolated,max,13.708658179038544
2024-10-19,feather river,upper feather hfc,interpolated,interpolated,min,11.448552219353557
2024-10-20,feather river,upper feather hfc,interpolated,interpolated,mean,10.952931607684286
2024-10-20,feather river,upper feather hfc,interpolated,interpolated,max,13.308184795679484
2024-10-20,feather river,upper feather hfc,interpolated,interpolated,min,11.448261125769204
2024-10-21,feather river,upper feather hfc,interpolated,interpolated,mean,10.918116408886233
2024-10-21,feather river,upper feather hfc,interpolated,interpolated,max,13.307959959725846
2024-10-21,feather river,upper feather hfc,interpolated,interpolated,min,11.375331978768493
2024-10-22,feather river,upper feather hfc,interpolated,interpolated,mean,10.711446050901005
2024-10-22,feather river,upper feather hfc,interpolated,interpolated,max,13.107610850069499
2024-10-22,feather river,upper feather hfc,interpolated,interpolated,min,11.157126724935054
2024-10-23,feather river,upper feather hfc,interpolated,interpolated,mean,10.74537291577782
2024-10-23,feather river,upper feather hfc,interpolated,interpolated,max,13.240802196584331
2024-10-23,feather river,upper feather hfc,interpolated,interpolated,min,11.08419757793434
2024-10-24,feather river,upper feather hfc,interpolated,interpolated,mean,10.29810533493055
2024-10-24,feather river,upper feather hfc,interpolated,interpolated,max,12.7069126307568
2024-10-24,feather river,upper feather hfc,interpolated,interpolated,min,10.72071621726818
2024-10-25,feather river,upper feather hfc,interpolated,interpolated,mean,10.435145295319668
2024-10-25,feather river,upper feather hfc,interpolated,interpolated,max,12.840103977271635
2024-10-25,feather river,upper feather hfc,interpolated,interpolated,min,10.865701230516551
2024-10-26,feather river,upper feather hfc,interpolated,interpolated,mean,10.400330096521614
2024-10-26,feather river,upper feather hfc,interpolated,interpolated,max,12.839879141317997
2024-10-26,feather river,upper feather hfc,interpolated,interpolated,min,10.792772083515835
2024-10-27,feather river,upper feather hfc,interpolated,interpolated,mean,10.915451407122509
2024-10-27,feather river,upper feather hfc,interpolated,interpolated,max,13.173194761535541
2024-10-27,feather river,upper feather hfc,interpolated,interpolated,min,11.518861524095103
2024-10-28,feather river,upper feather hfc,interpolated,interpolated,mean,10.60566795362498
2024-10-28,feather river,upper feather hfc,interpolated,interpolated,max,12.839429469410721
2024-10-28,feather river,upper feather hfc,interpolated,interpolated,min,11.228018216845303
2024-10-29,feather river,upper feather hfc,interpolated,interpolated,mean,9.7459479907285
2024-10-29,feather river,upper feather hfc,interpolated,interpolated,max,12.105415629880477
2024-10-29,feather river,upper feather hfc,interpolated,interpolated,min,10.210794375431886
2024-10-30,feather river,upper feather hfc,interpolated,interpolated,mean,9.436164537230967
2024-10-30,feather river,upper feather hfc,interpolated,interpolated,max,11.70494224652142
2024-10-30,feather river,upper feather hfc,interpolated,interpolated,min,9.99258912159845
2024-10-31,feather river,upper feather hfc,interpolated,interpolated,mean,9.985656879669296
2024-10-31,feather river,upper feather hfc,interpolated,interpolated,max,12.038257866738963
2024-10-31,feather river,upper feather hfc,interpolated,interpolated,min,10.791316615594077
2024-11-01,feather river,upper feather hfc,interpolated,interpolated,mean,9.29779207595999
2024-11-01,feather river,upper feather hfc,interpolated,interpolated,max,11.304244027208721
2024-11-01,feather river,upper feather hfc,interpolated,interpolated,min,10.137283041262467
2024-11-02,feather river,upper feather hfc,interpolated,interpolated,mean,9.503574100023975
2024-11-02,feather river,upper feather hfc,interpolated,interpolated,max,11.504143464957794
2024-11-02,feather river,upper feather hfc,interpolated,interpolated,min,10.3549061079272
2024-11-03,feather river,upper feather hfc,interpolated,interpolated,mean,9.228161678363879
2024-11-03,feather river,upper feather hfc,interpolated,interpolated,max,11.57062672023839
2024-11-03,feather river,upper feather hfc,interpolated,interpolated,min,9.700872533595593
2024-11-04,feather river,upper feather hfc,interpolated,interpolated,mean,9.055862352216089
2024-11-04,feather river,upper feather hfc,interpolated,interpolated,max,11.43698570181628
2024-11-04,feather river,upper feather hfc,interpolated,interpolated,min,9.482667279762154
2024-11-05,feather river,upper feather hfc,interpolated,interpolated,mean,9.124160248930334
