trap_start_date,trap_stop_date,stream,site,subsite,site_group,total_revolutions,visit_type,trap_functioning,fish_processed,rpm_start,rpm_end,include
NA,1999-02-09,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.7,NA,TRUE
NA,1999-02-10,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1999-02-10,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1999-02-11,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.8,NA,TRUE
NA,1999-02-11,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.8,NA,TRUE
NA,1999-02-12,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.5,NA,TRUE
NA,1999-02-12,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1999-02-13,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.7,NA,TRUE
NA,1999-02-13,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1999-02-13,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1999-02-13,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1999-02-14,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1999-02-14,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.5,NA,TRUE
NA,1999-02-15,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,0.4,NA,TRUE
NA,1999-02-15,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,0,NA,TRUE
NA,1999-02-16,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.1,NA,TRUE
NA,1999-02-16,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.5,NA,TRUE
NA,1999-02-16,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1999-02-16,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.2,NA,TRUE
NA,1999-02-17,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.6,NA,TRUE
NA,1999-02-17,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.2,NA,TRUE
NA,1999-02-17,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.3,NA,TRUE
NA,1999-02-17,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.7,NA,TRUE
NA,1999-02-18,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.8,NA,TRUE
NA,1999-02-18,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.6,NA,TRUE
NA,1999-02-18,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.9,NA,TRUE
NA,1999-02-18,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.6,NA,TRUE
NA,1999-02-19,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.3,NA,TRUE
NA,1999-02-19,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1,NA,TRUE
NA,1999-02-19,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1999-02-19,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1999-02-20,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.8,NA,TRUE
NA,1999-02-20,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1999-02-20,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.1,NA,TRUE
NA,1999-02-20,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.6,NA,TRUE
NA,1999-02-21,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.1,NA,TRUE
NA,1999-02-21,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.2,NA,TRUE
NA,1999-02-21,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.1,NA,TRUE
NA,1999-02-21,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.3,NA,TRUE
NA,1999-02-22,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.1,NA,TRUE
NA,1999-02-22,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2.1,NA,TRUE
NA,1999-02-22,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.9,NA,TRUE
NA,1999-02-22,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1999-02-23,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.8,NA,TRUE
NA,1999-02-23,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1999-02-23,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.8,NA,TRUE
NA,1999-02-23,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1999-02-24,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.7,NA,TRUE
NA,1999-02-24,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1999-02-24,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1999-02-24,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1999-02-25,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1999-02-25,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1999-02-25,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
NA,1999-02-25,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1999-02-26,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1999-02-26,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1999-02-26,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1999-02-26,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1999-02-27,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.8,NA,TRUE
NA,1999-02-27,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1999-02-27,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1999-02-27,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1999-02-28,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1999-02-28,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1999-02-28,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.8,NA,TRUE
NA,1999-02-28,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1999-03-01,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1999-03-01,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1999-03-01,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.9,NA,TRUE
NA,1999-03-01,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1999-03-02,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2,NA,TRUE
NA,1999-03-02,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1999-03-02,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1999-03-02,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1999-03-03,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1999-03-03,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1999-03-03,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1999-03-03,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1999-03-04,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1999-03-04,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1999-03-04,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.9,NA,TRUE
NA,1999-03-04,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1999-03-05,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1999-03-05,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1999-03-05,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1999-03-05,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1999-03-06,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1999-03-06,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1999-03-06,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1999-03-06,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2,NA,TRUE
NA,1999-03-07,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,1.5,NA,TRUE
NA,1999-03-07,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.7,NA,TRUE
NA,1999-03-07,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1999-03-07,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1999-03-08,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.8,NA,TRUE
NA,1999-03-08,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1999-03-08,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2.9,NA,TRUE
NA,1999-03-08,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1999-03-09,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1999-03-09,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1999-03-09,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1999-03-09,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1999-03-10,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1999-03-10,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1999-03-10,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.9,NA,TRUE
NA,1999-03-10,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1999-03-11,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,4,NA,TRUE
NA,1999-03-11,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1999-03-11,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1999-03-11,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1999-03-12,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1999-03-12,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1999-03-12,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1999-03-12,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1999-03-13,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1999-03-13,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1999-03-13,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.2,NA,TRUE
NA,1999-03-13,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.5,NA,TRUE
NA,1999-03-14,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1999-03-14,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.4,NA,TRUE
NA,1999-03-14,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1999-03-14,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1999-03-15,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2,NA,TRUE
NA,1999-03-15,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1999-03-15,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1999-03-15,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1999-03-16,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1999-03-16,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2,NA,TRUE
NA,1999-03-16,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1999-03-16,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.9,NA,TRUE
NA,1999-03-17,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1999-03-17,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,2,NA,TRUE
NA,1999-03-17,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.9,NA,TRUE
NA,1999-03-17,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.9,NA,TRUE
NA,1999-03-18,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.9,NA,TRUE
NA,1999-03-18,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.9,NA,TRUE
NA,1999-03-18,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,4,NA,TRUE
NA,1999-03-18,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,4,NA,TRUE
NA,1999-03-19,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,2,NA,TRUE
NA,1999-03-19,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,1.8,NA,TRUE
